name,category,description,source,directed,weighted,vertex_type,edge_type,collection,tags,citations,download_url,n_nodes,n_edges,density,max_degree,min_degree,avg_degree,assortativity,n_triangles,avg_triangles,max_triangles,avg_clustering,transitivity,max_kcore,max_clique_lb
Dubcova2,misc,"Univ. Texas at El Paso, from a PDE solver",Unknown,False,True,Unknown,Unknown,misc,"['2D/3D problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Dubcova2.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Dubcova3,misc,"Univ. Texas at El Paso, from a PDE solver",Unknown,False,True,Unknown,Unknown,misc,"['2D/3D problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Dubcova3.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
DK01R,misc,DK01R,Unknown,False,True,Unknown,Unknown,misc,"['computational fluid dynamics problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/DK01R.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
EAT-RS,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,"['directed weighted graph', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/EAT_RS.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
ENZYMES-g188,misc,,Unknown,False,False,Unknown,Unknown,misc,[],[],https://nrvis.com/./download/data/chem/ENZYMES_g188.zip,20,78,0.4105,5,0,3.9,-0.01,56,2.8,7,0.448,0.475,3,0
EAT-SR,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,"['directed weighted graph', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/EAT_SR.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
ESOC,misc,European Space Operations Center orbit estimates,Unknown,False,True,Unknown,Unknown,misc,"['least squares problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/ESOC.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
EVA,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,['directed graph'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/EVA.zip,8500,6700,0.000186285,552,0,1.0,-0.180744,243,0.0,23,0.00649123,0.000708193,4,4
EX1,misc,"Symmetric powers of graphs from Gordon Royle, Univ Western Australia",Unknown,False,True,Unknown,Unknown,misc,['combinatorial problem'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/EX1.zip,560,4400,0.027907,18,12,15.0,0.329238,8700,15.0,18,0.13869,0.135517,15,4
EPA,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,['directed graph'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/EPA.zip,4800,9000,0.000787536,175,0,3.0,-0.304099,3100,0.0,103,0.0634103,0.0128409,7,4
EX2,misc,"Symmetric powers of graphs from Gordon Royle, Univ Western Australia",Unknown,False,True,Unknown,Unknown,misc,['combinatorial problem'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/EX2.zip,560,4400,0.027907,18,12,15.0,0.329238,8700,15.0,18,0.13869,0.135517,13,3
EX4,misc,"Symmetric powers of graphs from Gordon Royle, Univ Western Australia",Unknown,False,True,Unknown,Unknown,misc,['combinatorial problem'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/EX4.zip,2600,35900,0.0106195,30,24,27.0,0.265069,107600,41.0,45,0.113211,0.112378,25,4
EX5,misc,"Symmetric powers of graphs from Gordon Royle, Univ Western Australia",Unknown,False,True,Unknown,Unknown,misc,['combinatorial problem'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/EX5.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
EX6,misc,"Symmetric powers of graphs from Gordon Royle, Univ Western Australia",Unknown,False,True,Unknown,Unknown,misc,['combinatorial problem'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/EX6.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Emilia-923,misc,geomechanical model for C02 sequestration,Unknown,False,True,Unknown,Unknown,misc,"['structural problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Emilia_923.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Erdos971,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,['undirected graph'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/Erdos971.zip,470,1300,0.0119222,41,0,5.0,0.18159,3500,7.0,138,0.258424,0.214415,10,6
Erdos972,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,['undirected graph'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/Erdos972.zip,5500,7100,0.000470566,61,0,2.0,-0.453729,4500,0.0,94,0.0714178,0.0415474,7,7
Erdos02,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,['undirected graph'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/Erdos02.zip,6900,8500,0.000353174,507,0,2.0,-0.0398651,7200,1.0,1000,0.063385,0.0279739,7,7
Erdos982,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,['undirected graph'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/Erdos982.zip,5800,7400,0.000435233,61,0,2.0,-0.444433,4800,0.0,97,0.0718433,0.0418668,7,7
Erdos991,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,['undirected graph'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/Erdos991.zip,492,1400,0.0117315,42,0,5.0,0.184734,3900,7.0,145,0.26832,0.212873,10,7
Erdos981,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,['undirected graph'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/Erdos981.zip,483,1400,0.011864,42,0,5.0,0.182352,3800,7.0,145,0.263325,0.211922,10,7
EternityII-A,misc,Dattorro Convex Optimization of Eternity II (smallest system),Unknown,False,True,Unknown,Unknown,misc,"['optimization problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/EternityII_A.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Erdos992,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,['undirected graph'],"['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/Erdos992.zip,6100,7500,0.00040399,61,0,2.0,-0.443834,4800,0.0,99,0.0683396,0.0419402,8,8
EternityII-E,misc,Dattorro Convex Optimization of Eternity II (first reduction),Unknown,False,True,Unknown,Unknown,misc,"['optimization problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/EternityII_E.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
EternityII-Etilde,misc,Dattorro Convex Optimization of Eternity II (second reduction),Unknown,False,True,Unknown,Unknown,misc,"['optimization problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/EternityII_Etilde.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
F1,misc,"Matrix from Panagiotis Koutsovasilis, Technische Universita("")t Dresden",Unknown,False,True,Unknown,Unknown,misc,"['structural problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/F1.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
F2,misc,"AUDI engine piston rod; Panos Koutsovasilis, Technische Univ. Dresden",Unknown,False,True,Unknown,Unknown,misc,"['structural problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/F2.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
FEM-3D-thermal1,misc,"FEM 3D nonlinear thermal problem, 8-node bricks as volume elements",Unknown,False,True,Unknown,Unknown,misc,"['thermal problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/FEM_3D_thermal1.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
FEM-3D-thermal2,misc,"FEM 3D nonlinear thermal problem, 8-node bricks as volume elements",Unknown,False,True,Unknown,Unknown,misc,"['thermal problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/FEM_3D_thermal2.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
FA,misc,Pajek network,Unknown,False,True,Unknown,Unknown,misc,"['directed weighted graph', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/FA.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Flan-1565,misc,"3D model of a steel flange, hexahedral finite elements",Unknown,False,True,Unknown,Unknown,misc,"['structural problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Flan_1565.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Fault-639,misc,contact mechanics for model of a faulted gas reservoir,Unknown,False,True,Unknown,Unknown,misc,"['structural problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Fault_639.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Franz1,misc,"Cohomology of various rings, from Matthias Franz, Univ. Konstanz, Germany",Unknown,False,True,Unknown,Unknown,misc,"['combinatorial problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/Franz1.zip,2200,5100,0.00203973,11,2,4.0,-0.427751,72,0.0,2,0.00520157,0.00239338,5,3
Franz10,misc,"Cohomology of various rings, from Matthias Franz, Univ. Konstanz, Germany",Unknown,False,True,Unknown,Unknown,misc,"['combinatorial problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Franz10.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Franz2,misc,"Cohomology of various rings, from Matthias Franz, Univ. Konstanz, Germany",Unknown,False,True,Unknown,Unknown,misc,"['combinatorial problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/Franz2.zip,4500,21500,0.00214294,14,4,9.0,0.00186538,552,0.0,4,0.00265964,0.0028235,8,3
Franz3,misc,"Cohomology of various rings, from Matthias Franz, Univ. Konstanz, Germany",Unknown,False,True,Unknown,Unknown,misc,"['combinatorial problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",https://nrvis.com/./download/data/misc/Franz3.zip,2800,11500,0.00293957,41,2,8.0,-0.092954,72,0.0,4,0.00069818,0.000599995,7,3
Franz4,misc,"Cohomology of various rings, from Matthias Franz, Univ. Konstanz, Germany",Unknown,False,True,Unknown,Unknown,misc,"['combinatorial problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Franz4.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Franz11,misc,"Cohomology of various rings, from Matthias Franz, Univ. Konstanz, Germany",Unknown,False,True,Unknown,Unknown,misc,"['combinatorial problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Franz11.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Franz5,misc,"Cohomology of various rings, from Matthias Franz, Univ. Konstanz, Germany",Unknown,False,True,Unknown,Unknown,misc,"['combinatorial problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Franz5.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Franz6,misc,"Cohomology of various rings, from Matthias Franz, Univ. Konstanz, Germany",Unknown,False,True,Unknown,Unknown,misc,"['combinatorial problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Franz6.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Franz7,misc,"Cohomology of various rings, from Matthias Franz, Univ. Konstanz, Germany",Unknown,False,True,Unknown,Unknown,misc,"['combinatorial problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Franz7.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
Franz8,misc,"Cohomology of various rings, from Matthias Franz, Univ. Konstanz, Germany",Unknown,False,True,Unknown,Unknown,misc,"['combinatorial problem', 'weighted network']","['@inproceedings{nr,\ntitle={\nThe Network Data Repository with Interactive Graph Analytics and Visualization\n},\nauthor={Ryan A. Rossi and Nesreen K. Ahmed},\nbooktitle={AAAI},\nurl={\nhttps://networkrepository.com\n},\nyear={2015}\n}']",http://nrvis.com/./download/data/misc/Franz8.zip,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
